time,direction,bytes,latency,bps,duration,serverTime,responseSize,loadedLatencies
1773681749030,download,10000000,104.69999999925494,67592429.87497903,1183.5999999996275,-1,10000300,88 113 139.40000000037253 93.30000000074506 87.5 92.09999999962747
1773681749905,download,10000000,158.7999999988824,92648986.6821077,863.5,-1,10000300,99.60000000149012 113 90.89999999850988 95.10000000149012
1773681750716,download,10000000,92.90000000037253,100103103.10296312,799.2000000011176,-1,10000300,392.69999999925494 81.5
1773681751791,download,10000000,105.59999999962747,75268040.26716715,1062.9000000003725,-1,10000300,91.5 386.40000000037253 157 99.19999999925494
1773681757198,upload,10000000,5385.9000000003725,14900202.00522516,5395.9000000003725,-1,375,102.20000000111759 85.09999999962747 100.20000000111759 80.5 88.19999999925494 92.90000000037253 85.29999999888241 90.20000000111759 77.79999999888241 88.79999999888241 92.90000000037253 84.59999999962747 76 95.69999999925494 135.40000000037253 263.80000000074506 88.5 113.59999999962747 99.60000000149012 86.60000000149012 83.39999999850988 84.30000000074506 80.19999999925494 88 108.69999999925494 82.40000000037253
1773681761552,upload,10000000,4332.4000000003725,18515106.85335139,4342.4000000003725,-1,380,100.30000000074506 91.29999999888241 81 77.80000000074506 83.80000000074506 82.09999999962747 85.89999999850988 81.89999999850988 90.09999999962747 106.80000000074506 102.20000000111759 92.79999999888241 79.5 87.79999999888241 102.5 83 98.5 84 83 85.29999999888241 99.19999999925494
1773681765508,upload,10000000,3934.7000000011176,20381778.081977643,3944.7000000011176,-1,381,78.80000000074506 79.40000000037253 88.19999999925494 85.70000000111759 88.40000000037253 87 98.69999999925494 94.20000000111759 87.90000000037253 99.5 85.5 79 81.30000000074506 82.30000000074506 85 89.40000000037253 94.70000000111759 81.20000000111759 80.69999999925494 81.20000000111759
1773681768953,upload,10000000,3423.699999999255,23414975.099751707,3433.699999999255,-1,380,82.89999999850988 83.59999999962747 88.90000000037253 96.70000000111759 97.5 96.90000000037253 100.59999999962747 112.40000000037253 90.59999999962747 158 95.5 104.5 107.09999999962747 92.60000000149012 93.79999999888241 91.90000000037253 86.70000000111759
1773681770826,download,25000000,103.60000000149012,107528172.04301074,1860,-1,25000300,85.29999999888241 83.30000000074506 84 78.90000000037253 91.40000000037253 84.09999999962747 345 82.10000000149012
1773681773007,download,25000000,95.29999999888241,92328686.17859331,2166.199999999255,-1,25000300,81.40000000037253 99.19999999925494 96.29999999888241 96.5 413.09999999962747 133.7000000011176 152.09999999962747 92.10000000149012 80.19999999925494
1773681775372,download,25000000,103.59999999962747,85056732.15961841,2351.39999999851,-1,25000300,102.40000000037253 93.70000000111759 93.59999999962747 98.80000000074506 96.59999999962747 111.80000000074506 87.20000000111759 98.40000000037253 96.19999999925494 109.09999999962747 104
1773681777761,download,25000000,176.40000000037253,84190267.7218519,2375.5999999996275,-1,25000300,98.60000000149012 92.59999999962747 106.60000000149012 89 100.19999999925494 99.30000000074506 107.90000000037253 92.59999999962747 135.5 101.29999999888241 92.80000000074506
